Subject,SubjectID,Condition,trial_day,trial_time,trial_condition,experiment_day,days_past,day_no,RT,condition_time_box,Response,Total Number of Names,Unique Within Day,Unique Overall,Specific Description,Vague Description,Vague.Unique.Overall,Vague.Unique.Day,Specific.Unique.Overall,Specific.Unique.Day,Plural Exists,Only Number Exists
2058,vyft1gd8xk,FOR,Sunday,evening,forward,Monday,1,2,26386,Evening (after 6 pm),girlfriend,1,0,0,1,0,0,0,0,0,,
2058,vyft1gd8xk,FOR,Monday,morning,forward,Monday,0,3,24170.9,Morning (until noon),"girlfriend, roommate, roommate boyfriend",5,5,1,3,0,0,0,1,5,,
2058,vyft1gd8xk,FOR,Monday,midday,forward,Monday,0,3,13484.2,Midday (noon - 6 pm),"roommate, people at mia zas",3,2,2,1,2,2,2,0,0,y,
2058,vyft1gd8xk,FOR,Monday,evening,forward,Monday,0,3,4791.3,Evening (after 6 pm),no one,0,0,0,0,0,0,0,0,0,,
2059,vygdoqcgc2,FOR,Saturday,morning,forward,Tuesday,3,0,13448.9,Morning (until noon),"Merritt, Jack, Vilk, Rob",4,4,4,4,0,0,0,4,4,,
2059,vygdoqcgc2,FOR,Saturday,midday,forward,Tuesday,3,0,36010.2,Midday (noon - 6 pm),"Jack, Vilk, Rob, Connor, Ash, Merritt, AF, Eliza, Jacob",9,5,5,9,0,0,0,5,5,,
2059,vygdoqcgc2,FOR,Saturday,evening,forward,Tuesday,3,0,100061.7,Evening (after 6 pm),"Jack, Vilk, Rob, AF, Eliza, Jason, Jimmy, Connor, Carl, Jacob, Yavuz, Krish, Sam, Arturo, Moe, Dave, David, plus people at the party who's names I don't know",19,12,12,17,2,2,2,10,10,y,
2059,vygdoqcgc2,FOR,Sunday,morning,forward,Tuesday,2,1,39621.2,Morning (until noon),People who were lifting weights at the rec center,2,2,2,0,2,2,2,0,0,y,
2059,vygdoqcgc2,FOR,Sunday,midday,forward,Tuesday,2,1,26663.4,Midday (noon - 6 pm),"Jimmy, Jacob, Vilk, Connor, Ash, AF, Eliza, Merritt",8,5,4,8,0,0,0,4,5,,
2059,vygdoqcgc2,FOR,Sunday,evening,forward,Tuesday,2,1,11789.9,Evening (after 6 pm),"Library goers, Merritt",3,2,2,1,2,1,1,1,1,y,
2059,vygdoqcgc2,FOR,Monday,morning,forward,Tuesday,1,2,24763.6,Morning (until noon),"Vilk, gym goers",3,3,2,1,2,2,2,0,1,y,
2059,vygdoqcgc2,FOR,Monday,midday,forward,Tuesday,1,2,11739.9,Midday (noon - 6 pm),"Merritt, Jack, library goers",4,3,0,2,2,0,0,0,3,y,
2059,vygdoqcgc2,FOR,Monday,evening,forward,Tuesday,1,2,19243.3,Evening (after 6 pm),"Jack, AF, Eliza, Jason",4,4,2,4,0,0,0,2,4,,
2059,vygdoqcgc2,FOR,Tuesday,morning,forward,Tuesday,0,3,26092,Morning (until noon),"Gym goers, Vilk",3,3,0,1,2,0,2,0,1,y,
2059,vygdoqcgc2,FOR,Tuesday,midday,forward,Tuesday,0,3,14313.8,Midday (noon - 6 pm),"Af, Eliza, Jack, Merritt, Library goers",6,6,0,4,2,0,0,0,6,y,
2059,vygdoqcgc2,FOR,Tuesday,evening,forward,Tuesday,0,3,77150,Evening (after 6 pm),"Af, Eliza, Jack, library goers (Not currently 6PM but will be staying at library through then)",0,0,0,0,0,0,0,0,0,,
2060,w9px6acjy4,FOR,Friday,morning,forward,Monday,3,0,8548,Morning (until noon),family,4,4,4,4,0,0,0,4,4,y,
2060,w9px6acjy4,FOR,Friday,midday,forward,Monday,3,0,5585,Midday (noon - 6 pm),family,5,1,1,4,0,0,0,1,1,,
2060,w9px6acjy4,FOR,Friday,evening,forward,Monday,3,0,8166,Evening (after 6 pm),family,5,1,1,4,0,0,0,1,1,,
2060,w9px6acjy4,FOR,Saturday,morning,forward,Monday,2,1,4034,Morning (until noon),family,4,4,0,4,0,0,0,0,4,,
2060,w9px6acjy4,FOR,Saturday,midday,forward,Monday,2,1,8477,Midday (noon - 6 pm),other humans,2,2,2,0,2,2,2,0,0,y,
2060,w9px6acjy4,FOR,Saturday,evening,forward,Monday,2,1,15989,Evening (after 6 pm),random people on train,2,2,2,0,2,2,2,0,0,y,
2060,w9px6acjy4,FOR,Sunday,morning,forward,Monday,1,2,5855,Morning (until noon),idk,0,0,0,0,0,0,0,0,0,,
2060,w9px6acjy4,FOR,Sunday,midday,forward,Monday,1,2,3054,Midday (noon - 6 pm),idk,0,0,0,0,0,0,0,0,0,,
2060,w9px6acjy4,FOR,Sunday,evening,forward,Monday,1,2,5564,Evening (after 6 pm),more family,2,2,2,2,0,0,0,2,2,y,
2060,w9px6acjy4,FOR,Monday,morning,forward,Monday,0,3,15821,Morning (until noon),"mother, brother, grandma",3,3,1,3,0,0,0,1,3,,
2060,w9px6acjy4,FOR,Monday,midday,forward,Monday,0,3,10427,Midday (noon - 6 pm),"mother, brother, grandma",3,0,0,3,0,0,0,0,0,,
2060,w9px6acjy4,FOR,Monday,evening,forward,Monday,0,3,11588,Evening (after 6 pm),air,1,1,1,1,0,0,0,1,1,,
2061,wj8o80agqf,FOR,Sunday,morning,forward,Wednesday,3,0,17532.2,Morning (until noon),"Mom, Dad",5,5,5,5,0,0,0,5,5,,
2061,wj8o80agqf,FOR,Sunday,midday,forward,Wednesday,3,0,47302.5,Midday (noon - 6 pm),mom,2,0,0,2,0,0,0,0,0,,
2061,wj8o80agqf,FOR,Sunday,evening,forward,Wednesday,3,0,27596.9,Evening (after 6 pm),"Anna,Maya, Dom",3,1,1,3,0,0,0,1,1,,
2061,wj8o80agqf,FOR,Monday,morning,forward,Wednesday,2,1,21355.1,Morning (until noon),"Anna,Maya,Dom",3,3,0,3,0,0,0,0,3,,
2061,wj8o80agqf,FOR,Monday,midday,forward,Wednesday,2,1,25494.2,Midday (noon - 6 pm),"Anna, Maya, Dom",3,0,0,3,0,0,0,0,0,,
2061,wj8o80agqf,FOR,Monday,evening,forward,Wednesday,2,1,9017.9,Evening (after 6 pm),"Anna, Maya, Dom",3,1,1,3,0,0,0,1,1,,
2061,wj8o80agqf,FOR,Tuesday,morning,forward,Wednesday,1,2,57591.9,Morning (until noon),"Anna,Maya,Dom",3,3,0,3,0,0,0,0,3,,
2061,wj8o80agqf,FOR,Tuesday,midday,forward,Wednesday,1,2,16602,Midday (noon - 6 pm),"Anna,Maya,Dom, Grace, Bre",5,2,2,5,0,0,0,2,2,,
2061,wj8o80agqf,FOR,Tuesday,evening,forward,Wednesday,1,2,12692.5,Evening (after 6 pm),"Anna, Maya, Dom, Scoot",4,1,1,4,0,0,0,1,1,,
2061,wj8o80agqf,FOR,Wednesday,morning,forward,Wednesday,0,3,10062.6,Morning (until noon),"Anna, Maya, Dom",3,3,0,3,0,0,0,0,3,,
2061,wj8o80agqf,FOR,Wednesday,midday,forward,Wednesday,0,3,11239,Midday (noon - 6 pm),"Anna, Maya, Dom",3,0,0,3,0,0,0,0,0,,
2061,wj8o80agqf,FOR,Wednesday,evening,forward,Wednesday,0,3,7978.5,Evening (after 6 pm),"Anna,Maya, DOm",3,0,0,3,0,0,0,0,0,,
2062,wkfv7fdsqb,FR,FR,FR,FR,Wednesday,0,0,78236.4,FR,"My roommate, Kylie, and other girls within my sorority house that I live in. I also have in-person classes where I encounter other students/peers and instructors.",6,,,4,2,2,2,4,4,y,
2063,x7p7bhawa3,FR,FR,FR,FR,Saturday,0,0,102521.8,FR,"Donald, Alex, Mekhi, Xavier , Janna, Jake, Terry, Nicole, Hailey, Guy at gym I lifted with, Front desk person at dorm",11,,11,9,2,2,2,9,9,,
2064,xuvk264um6,BAR,Sunday,evening,backward,Sunday,0,0,32431.3,Evening (after 6 pm),"Extended time with many family members. Father, mother, sister, two brothers. All within 10 feet of me for a few hours. I also went to a party with 50+ people there",55,55,55,15,40,40,40,15,15,,
2064,xuvk264um6,BAR,Sunday,midday,backward,Sunday,0,0,18837.3,Midday (noon - 6 pm),Nobody,0,0,0,0,0,0,0,0,0,,
2064,xuvk264um6,BAR,Sunday,morning,backward,Sunday,0,0,9787.9,Morning (until noon),Slept until 12:30,0,0,0,0,0,0,0,0,0,,
2064,xuvk264um6,BAR,Saturday,evening,backward,Sunday,1,1,43408.6,Evening (after 6 pm),"Roomate, 5 minutes of talking before we went to our own rooms, Sister, drove me back to my apartment, 5 minute drive",2,2,0,2,0,0,0,0,2,,
2064,xuvk264um6,BAR,Saturday,midday,backward,Sunday,1,1,27679.4,Midday (noon - 6 pm),"Brother, Sister in a hotel room with me. We all sat a good distance away from each other, but would occasionally get close.",2,1,0,2,0,0,0,0,1,,
2064,xuvk264um6,BAR,Saturday,morning,backward,Sunday,1,1,10122.5,Morning (until noon),Brother and sister in a hotel room. ,2,0,0,2,0,0,0,0,0,,
2064,xuvk264um6,BAR,Friday,evening,backward,Sunday,2,2,102512.9,Evening (after 6 pm),Dont remember.,0,0,0,0,0,0,0,0,0,,
2064,xuvk264um6,BAR,Friday,midday,backward,Sunday,2,2,5281.5,Midday (noon - 6 pm),Dont remember.,0,0,0,0,0,0,0,0,0,,
2064,xuvk264um6,BAR,Friday,morning,backward,Sunday,2,2,8053.6,Morning (until noon),I slept until about noon,0,0,0,0,0,0,0,0,0,,
2064,xuvk264um6,BAR,Thursday,evening,backward,Sunday,3,3,36079.5,Evening (after 6 pm),"My father, and mother, we went to a restaurant.",2,2,0,2,0,0,0,0,2,,
2064,xuvk264um6,BAR,Thursday,midday,backward,Sunday,3,3,7307.6,Midday (noon - 6 pm),My father and mother at home,2,0,0,2,0,0,0,0,0,,
2064,xuvk264um6,BAR,Thursday,morning,backward,Sunday,3,3,4991.8,Morning (until noon),Slept until noon,0,0,0,0,0,0,0,0,0,,
2065,ycl1houdrk,BAR,Wednesday,evening,backward,Wednesday,0,0,21000.4,Evening (after 6 pm),no one,1,1,1,1,0,0,0,1,1,,
2065,ycl1houdrk,BAR,Wednesday,midday,backward,Wednesday,0,0,36827.7,Midday (noon - 6 pm),my parents,2,2,2,2,0,0,0,2,2,,
2065,ycl1houdrk,BAR,Wednesday,morning,backward,Wednesday,0,0,8177.3,Morning (until noon),my parents,2,0,0,2,0,0,0,0,0,,
2065,ycl1houdrk,BAR,Tuesday,evening,backward,Wednesday,1,1,55399.5,Evening (after 6 pm),the man in the convenience store,1,1,1,0,1,1,1,0,0,,
2065,ycl1houdrk,BAR,Tuesday,midday,backward,Wednesday,1,1,24610.7,Midday (noon - 6 pm),a nurse in hospital,1,1,1,0,1,1,1,0,0,,
2065,ycl1houdrk,BAR,Tuesday,morning,backward,Wednesday,1,1,6472.1,Morning (until noon),my dad,1,1,0,1,0,0,0,0,1,,
2065,ycl1houdrk,BAR,Monday,evening,backward,Wednesday,2,2,12780.4,Evening (after 6 pm),my parents,2,2,1,2,0,0,0,1,2,,
2065,ycl1houdrk,BAR,Monday,midday,backward,Wednesday,2,2,9348.8,Midday (noon - 6 pm),my grandma,1,0,0,1,0,0,0,0,0,,
2065,ycl1houdrk,BAR,Monday,morning,backward,Wednesday,2,2,4966.6,Morning (until noon),my grandma,1,0,0,1,0,0,0,0,0,,
2065,ycl1houdrk,BAR,Sunday,evening,backward,Wednesday,3,3,11723,Evening (after 6 pm),my parents,2,2,0,2,0,0,0,0,2,,
2065,ycl1houdrk,BAR,Sunday,midday,backward,Wednesday,3,3,31340.3,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
2065,ycl1houdrk,BAR,Sunday,morning,backward,Wednesday,3,3,26218.1,Morning (until noon),the cashier at McDonald's,1,0,0,0,0,0,0,0,0,,
2066,ypqwnufzr1,FR,FR,FR,FR,Sunday,0,0,183530.9,FR,"Heather Howard , Swarna Jammalamadaka , Sravya Jayanti , Aneena Joseph , Mekha Manoj , Nima Chaudhari, Paul Shenny , Adith Narayanan , Arnold Ancheril , Dylan Mendez , Srinu Rayudu, Aditya Perswal , Rose Vellapally, Masha Kozlova , Saisu Talusu , Safa Lakhany, Justin Magsino, Anurag Veliveti , Rohan Sathe",19,,19,19,0,0,0,19,19,,
2067,yrhx70scwa,FR,FR,FR,FR,Saturday,0,0,62958.4,FR,"Alaa Nayef, Min Kang, Karim Al-Juboory, Hussein Al-Juboory, Ki Lim, Andrew Diep, The cashier at chipotle, The librarian on the second floor of the champaign public libary, Eric Kwok, David Kutz",11,,11,10,1,1,1,10,10,,
2068,z18q2ogxe0,FOR,Tuesday,morning,forward,Friday,3,0,65144.4,Morning (until noon),"kara, ellyce, alison, julian, melissa, alexis",7,7,7,7,0,0,0,7,7,,
2068,z18q2ogxe0,FOR,Tuesday,midday,forward,Friday,3,0,46525.9,Midday (noon - 6 pm),"ellyce, kara, psyc 239 table, chelsea",5,5,5,3,2,2,2,3,3,y,
2068,z18q2ogxe0,FOR,Tuesday,evening,forward,Friday,3,0,12653.8,Evening (after 6 pm),ellyce,2,2,2,2,0,0,0,2,2,,
2068,z18q2ogxe0,FOR,Wednesday,morning,forward,Friday,2,1,15335.7,Morning (until noon),ellyce,1,1,0,1,0,0,0,0,1,,
2068,z18q2ogxe0,FOR,Wednesday,midday,forward,Friday,2,1,5489.3,Midday (noon - 6 pm),ellyce,1,3,3,3,0,0,0,3,3,,
2068,z18q2ogxe0,FOR,Wednesday,evening,forward,Friday,2,1,7260.9,Evening (after 6 pm),"ellyce, max",2,0,1,2,0,0,0,1,0,,
2068,z18q2ogxe0,FOR,Thursday,morning,forward,Friday,1,2,8381.6,Morning (until noon),noone,0,0,0,0,0,0,0,0,0,,
2068,z18q2ogxe0,FOR,Thursday,midday,forward,Friday,1,2,37714.9,Midday (noon - 6 pm),"psyc 239, garret, Dr. Giorgio, psyc 239 table",4,4,4,2,2,2,2,2,2,y,
2068,z18q2ogxe0,FOR,Thursday,evening,forward,Friday,1,2,7167.7,Evening (after 6 pm),xx,0,0,0,0,0,0,0,0,0,,
2068,z18q2ogxe0,FOR,Friday,morning,forward,Friday,0,3,9093.2,Morning (until noon),xx,0,0,0,0,0,0,0,0,0,,
2068,z18q2ogxe0,FOR,Friday,midday,forward,Friday,0,3,4739.7,Midday (noon - 6 pm),Ellyce,1,1,1,1,0,0,0,1,1,,
2068,z18q2ogxe0,FOR,Friday,evening,forward,Friday,0,3,6993.5,Evening (after 6 pm),xx,0,0,0,0,0,0,0,0,0,,
2069,zpv1g8mvgf,FR,FR,FR,FR,Tuesday,0,0,88752.6,FR,"Front Desk Gym Employee, Mother, Father, Younger Brother, Older Brother, Neice, Grandpa, Grandma, Target Cashier, Walmart Employee (Assistance), Other people working out at the gym",12,,12,7,5,5,5,7,7,y,
2070,4vf2sm0gbe,FR,FR,FR,FR,Wednesday,0,0,223195,FR,"Jake Geleerd, Lauren Linares, Ashlyn ??, Chloe ??, Emma ??, Toni DeLuca, Alex Gille, Doctor Alex ??, Nurse ?? ??, Teacher, Salon girl, Classmates",12,,12,10,2,2,2,10,10,y,
2071,9eost3939u,BAR,Thursday,evening,backward,Thursday,0,0,8728.2,Evening (after 6 pm),Dominic,2,4,4,4,0,0,0,4,4,,
2071,9eost3939u,BAR,Thursday,midday,backward,Thursday,0,0,18347,Midday (noon - 6 pm),"Dominic, Sofie, Owen",3,3,3,3,0,0,0,3,3,,
2071,9eost3939u,BAR,Thursday,morning,backward,Thursday,0,0,6617.1,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2071,9eost3939u,BAR,Wednesday,evening,backward,Thursday,1,1,13833.3,Evening (after 6 pm),"Sofie , Dominic, Paddy, Owen",4,0,1,4,0,0,0,1,0,,
2071,9eost3939u,BAR,Wednesday,midday,backward,Thursday,1,1,11834.4,Midday (noon - 6 pm),Dominic,1,0,0,1,0,0,0,0,0,,
2071,9eost3939u,BAR,Wednesday,morning,backward,Thursday,1,1,3215.2,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2071,9eost3939u,BAR,Tuesday,evening,backward,Thursday,2,2,29091.1,Evening (after 6 pm),"Paddy, Owen",2,2,0,2,0,0,0,0,2,,
2071,9eost3939u,BAR,Tuesday,midday,backward,Thursday,2,2,49786.5,Midday (noon - 6 pm),"Chloe, Dominic, Owen, ",3,1,1,3,0,0,0,1,1,,
2071,9eost3939u,BAR,Tuesday,morning,backward,Thursday,2,2,8542.7,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2071,9eost3939u,BAR,Monday,evening,backward,Thursday,3,3,40561.6,Evening (after 6 pm),"Dominic, Paddy, Owen, Sofie, Chloe",5,5,2,5,0,0,0,2,5,,
2071,9eost3939u,BAR,Monday,midday,backward,Thursday,3,3,4509.4,Midday (noon - 6 pm),XX,0,0,0,0,0,0,0,0,0,,
2071,9eost3939u,BAR,Monday,morning,backward,Thursday,3,3,2356.8,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2072,an4w6l4k4h,FOR,Friday,morning,forward,Monday,3,0,114483.1,Morning (until noon),"My roommate Camila, My PS 280 section instructor , My Ps 270 section instructor Kevin, , A classmate of mine in PS 270 , Leah my friend, A girl near my workout station at the treadmill ",8,8,8,7,1,1,1,7,7,,
2072,an4w6l4k4h,FOR,Friday,midday,forward,Monday,3,0,50577.2,Midday (noon - 6 pm),"The lifeguard at the Arc Pool , My roommate Camila ",4,3,3,3,1,0,0,3,3,,
2072,an4w6l4k4h,FOR,Friday,evening,forward,Monday,3,0,5544.9,Evening (after 6 pm),No one,0,0,0,0,0,0,0,0,0,,
2072,an4w6l4k4h,FOR,Saturday,morning,forward,Monday,2,1,61913.6,Morning (until noon),"My roommate camila, Leah at the Arc gym, A student near my workout station , The lifeguard at the arc pool , Students in the lane next to me",6,6,5,2,4,4,4,1,2,y,
2072,an4w6l4k4h,FOR,Saturday,midday,forward,Monday,2,1,68566.3,Midday (noon - 6 pm),"Subway clerk , My roommate Camila , My friend Isreal",3,3,2,2,1,0,0,2,3,,
2072,an4w6l4k4h,FOR,Saturday,evening,forward,Monday,2,1,73415.7,Evening (after 6 pm),"Subway clerk , My roommate Camila , My friend Isreal",3,1,1,2,1,1,1,0,0,,
2072,an4w6l4k4h,FOR,Sunday,morning,forward,Monday,1,2,28967.5,Morning (until noon),Roommate Camila,1,1,0,1,0,0,0,0,1,,
2072,an4w6l4k4h,FOR,Sunday,midday,forward,Monday,1,2,32437.9,Midday (noon - 6 pm),Roommate Camila,1,0,0,1,0,0,0,0,0,,
2072,an4w6l4k4h,FOR,Sunday,evening,forward,Monday,1,2,8048.6,Evening (after 6 pm),Roommate Camila,1,0,0,1,0,0,0,0,0,,
2072,an4w6l4k4h,FOR,Monday,morning,forward,Monday,0,3,91610.5,Morning (until noon),"Classmate in my PS 280 course , my friend Leah, My roommate Camila , Classmates from my astrology course",5,5,2,5,0,0,0,2,5,y,
2072,an4w6l4k4h,FOR,Monday,midday,forward,Monday,0,3,6403.2,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
2072,an4w6l4k4h,FOR,Monday,evening,forward,Monday,0,3,122020.2,Evening (after 6 pm),"Greta , Anna, Bella W., Bella G. , Zofie, Allie , Nicole , Julissa, Monica , Kortney",10,5,5,10,0,0,0,5,5,,
2073,ec7gjecnuu,BAR,Thursday,evening,backward,Thursday,0,0,85241.6,Evening (after 6 pm),"Anna Webber, Cashier at Cafe Paradiso, Marina Foss, Nathaniel Dixon, Emma Mueller, Whitney Fowler, Gwynne Mcgrady , Jessica Coller",10,10,10,8,2,2,2,8,8,,
2073,ec7gjecnuu,BAR,Thursday,midday,backward,Thursday,0,0,26886.2,Midday (noon - 6 pm),"Anna Webber, Maggie Komes, Mady Siamonis",3,3,3,3,0,0,0,3,3,,
2073,ec7gjecnuu,BAR,Thursday,morning,backward,Thursday,0,0,11530.8,Morning (until noon),No one,0,0,0,0,0,0,0,0,0,,
2073,ec7gjecnuu,BAR,Wednesday,evening,backward,Thursday,1,1,64518.7,Evening (after 6 pm),Naomi Spacil,1,1,0,1,0,0,0,0,1,,
2073,ec7gjecnuu,BAR,Wednesday,midday,backward,Thursday,1,1,34403.9,Midday (noon - 6 pm),"Jessica Coller, Whitney Fowler, Emma Mueller, Marina Foss",5,4,2,4,0,0,0,2,4,,
2073,ec7gjecnuu,BAR,Wednesday,morning,backward,Thursday,1,1,7139.1,Morning (until noon),No one,0,0,0,0,0,0,0,0,0,,
2073,ec7gjecnuu,BAR,Tuesday,evening,backward,Thursday,2,2,81382.9,Evening (after 6 pm),"Mithcel Devine , Ryan from Work , Julianna from Work, Allyson Kamrat",4,4,0,4,0,0,0,0,4,,
2073,ec7gjecnuu,BAR,Tuesday,midday,backward,Thursday,2,2,33529.7,Midday (noon - 6 pm),"Mady Siamonis , Emma Stone",2,0,0,2,0,0,0,0,0,,
2073,ec7gjecnuu,BAR,Tuesday,morning,backward,Thursday,2,2,9411.3,Morning (until noon),Mady Siamonis,1,0,0,1,0,0,0,0,0,,
2073,ec7gjecnuu,BAR,Monday,evening,backward,Thursday,3,3,26223.1,Evening (after 6 pm),"Nathaniel Dixon, Marina Foss, Emma Mueller, Whitney Fowler, Gwynne Mcgrady",5,5,1,5,0,0,0,1,5,,
2073,ec7gjecnuu,BAR,Monday,midday,backward,Thursday,3,3,9617.3,Midday (noon - 6 pm),"Aidan Gardner , Emma Stone",2,0,0,2,0,0,0,0,0,,
2073,ec7gjecnuu,BAR,Monday,morning,backward,Thursday,3,3,6790,Morning (until noon),Mady Siamonis,1,0,0,1,0,0,0,0,0,,
2074,gnv98ejnjo,BAR,Sunday,evening,backward,Sunday,0,0,12087.5,Evening (after 6 pm),"Brendan, Caden",5,5,5,5,0,0,0,5,5,,
2074,gnv98ejnjo,BAR,Sunday,midday,backward,Sunday,0,0,26968.9,Midday (noon - 6 pm),7 people who I played basketball with,7,7,7,7,0,0,0,7,7,,
2074,gnv98ejnjo,BAR,Sunday,morning,backward,Sunday,0,0,8129.3,Morning (until noon),fiona,1,1,1,1,0,0,0,1,1,,
2074,gnv98ejnjo,BAR,Saturday,evening,backward,Sunday,1,1,14235.4,Evening (after 6 pm),fiona,1,1,0,1,0,0,0,0,1,,
2074,gnv98ejnjo,BAR,Saturday,midday,backward,Sunday,1,1,20146.6,Midday (noon - 6 pm),"mike, nick, brendan , caden, waitress",5,4,3,4,1,1,1,2,3,,
2074,gnv98ejnjo,BAR,Saturday,morning,backward,Sunday,1,1,8190.5,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
2074,gnv98ejnjo,BAR,Friday,evening,backward,Sunday,2,2,8055.8,Evening (after 6 pm),"brendan, caden",2,2,1,2,0,0,0,1,2,,
2074,gnv98ejnjo,BAR,Friday,midday,backward,Sunday,2,2,28956.2,Midday (noon - 6 pm),"cora, 3 rhet 105 classmates",4,2,2,4,0,0,0,2,2,,
2074,gnv98ejnjo,BAR,Friday,morning,backward,Sunday,2,2,7598.2,Morning (until noon),brendan,1,0,0,1,0,0,0,0,0,,
2074,gnv98ejnjo,BAR,Thursday,evening,backward,Sunday,3,3,10734.8,Evening (after 6 pm),bridger,1,1,1,1,0,0,0,1,1,,
2074,gnv98ejnjo,BAR,Thursday,midday,backward,Sunday,3,3,11161.4,Midday (noon - 6 pm),"caden, bridger",2,1,1,2,0,0,0,1,1,,
2074,gnv98ejnjo,BAR,Thursday,morning,backward,Sunday,3,3,16014.9,Morning (until noon),ed,1,0,0,1,0,0,0,0,0,,
2075,h1xwlcsbzs,BAR,Tuesday,evening,backward,Tuesday,0,0,18513.7,Evening (after 6 pm),"Miriam, Samaia, Eric, Isak, Matthew, Luis, Carlos, John, Emily, Greta, Sean, Sonali",5,5,5,5,0,0,0,5,5,,
2075,h1xwlcsbzs,BAR,Tuesday,midday,backward,Tuesday,0,0,12277.5,Midday (noon - 6 pm),"Miriam, Matthew , Samaia",12,7,7,7,0,0,0,7,7,,
2075,h1xwlcsbzs,BAR,Tuesday,morning,backward,Tuesday,0,0,7320.4,Morning (until noon),Matthew,1,1,1,1,0,0,0,1,1,,
2075,h1xwlcsbzs,BAR,Monday,evening,backward,Tuesday,1,1,42795.7,Evening (after 6 pm),"Matthew, Miriam, Samaia, Maria",4,4,1,4,0,0,0,1,4,,
2075,h1xwlcsbzs,BAR,Monday,midday,backward,Tuesday,1,1,11314.9,Midday (noon - 6 pm),"Miriam, Matthew, Samaia",3,0,0,3,0,0,0,0,0,,
2075,h1xwlcsbzs,BAR,Monday,morning,backward,Tuesday,1,1,7544,Morning (until noon),Matthew,1,0,0,1,0,0,0,0,0,,
2075,h1xwlcsbzs,BAR,Sunday,evening,backward,Tuesday,2,2,18900.5,Evening (after 6 pm),"Miriam, Sonali, Samaia, Jacob, Matthew, Chase",6,6,3,6,0,0,0,3,6,,
2075,h1xwlcsbzs,BAR,Sunday,midday,backward,Tuesday,2,2,7472.7,Midday (noon - 6 pm),"Matthew, Samaia, Maria",3,0,0,3,0,0,0,0,0,,
2075,h1xwlcsbzs,BAR,Sunday,morning,backward,Tuesday,2,2,5994.6,Morning (until noon),Matthew,1,0,0,1,0,0,0,0,0,,
2075,h1xwlcsbzs,BAR,Saturday,evening,backward,Tuesday,3,3,66505.4,Evening (after 6 pm),"Miriam, Matthew , Samaia",3,3,0,3,0,0,0,0,3,,
2075,h1xwlcsbzs,BAR,Saturday,midday,backward,Tuesday,3,3,16049.1,Midday (noon - 6 pm),"Samaia, Sonali, Miriam, EMily, Matthew",5,2,1,5,0,0,0,1,2,,
2075,h1xwlcsbzs,BAR,Saturday,morning,backward,Tuesday,3,3,6780.1,Morning (until noon),"Samaia, Maria, Matthew",3,0,0,3,0,0,0,0,0,,
2076,hf3b06t8n0,FR,FR,FR,FR,Wednesday,0,0,67851.8,FR,"my roommate, my coworkers, my boss, psych teacher, Spanish teacher, spanish students, psych students, hdfs teacher, hdfs students, 57 workers",15,,15,10,5,5,5,10,10,y,
2077,hyun7fopx5,FOR,Wednesday,morning,forward,Saturday,3,0,57870,Morning (until noon),"Mom , Dad, Nate, Grandma , Papa",7,7,7,7,0,0,0,7,7,,
2077,hyun7fopx5,FOR,Wednesday,midday,forward,Saturday,3,0,9721.3,Midday (noon - 6 pm),"Mom , Nate",2,2,2,2,0,0,0,2,2,,
2077,hyun7fopx5,FOR,Wednesday,evening,forward,Saturday,3,0,10316.4,Evening (after 6 pm),"Dad , Mom , Nate , Max",6,5,5,6,0,0,0,5,5,,
2077,hyun7fopx5,FOR,Thursday,morning,forward,Saturday,2,1,31385.7,Morning (until noon),"Elle , Syd, Jen , Gabby , Profesor ",5,5,5,5,0,0,0,5,5,,
2077,hyun7fopx5,FOR,Thursday,midday,forward,Saturday,2,1,13434,Midday (noon - 6 pm),"Elle , Syd , Jen , Elizabeth , Katie , grace",6,1,1,6,0,0,0,1,1,,
2077,hyun7fopx5,FOR,Thursday,evening,forward,Saturday,2,1,5290.3,Evening (after 6 pm),"Elle , Syd , Jen",3,0,0,3,0,0,0,0,0,,
2077,hyun7fopx5,FOR,Friday,morning,forward,Saturday,1,2,9645.5,Morning (until noon),"Elle , Syd , Jen",3,3,0,3,0,0,0,0,3,,
2077,hyun7fopx5,FOR,Friday,midday,forward,Saturday,1,2,29372.3,Midday (noon - 6 pm),"Elle , Syd , Jen , Grace, Hualde , Madison , Mom",7,5,2,7,0,0,0,2,5,,
2077,hyun7fopx5,FOR,Friday,evening,forward,Saturday,1,2,6002.4,Evening (after 6 pm),"Mom , Dad , Nate",3,1,1,3,0,0,0,1,1,,
2077,hyun7fopx5,FOR,Saturday,morning,forward,Saturday,0,3,9871.2,Morning (until noon),"Mom , Dad",2,2,0,2,0,0,0,0,2,,
2077,hyun7fopx5,FOR,Saturday,midday,forward,Saturday,0,3,4490.5,Midday (noon - 6 pm),"Mom , Dad",2,0,0,2,0,0,0,0,0,,
